additional_paid_in_capital_trend,additional_paid_in_capital_recent,total_assets_trend,total_assets_recent,total_current_liabilities_trend,total_current_liabilities_recent,total_liabilities_trend,total_liabilities_recent,symbol,cash_trend,cash_recent,total_capitalization_trend,total_capitalization_recent,total_current_assets_trend,total_current_assets_recent,technology,software,ai,machine learning,cloud,saas,platform,digital,data,analytics,algorithm,automation,blockchain,cryptocurrency,cybersecurity,subscription,recurring,e-commerce,mobile,app,virtual,healthcare,biotech,pharmaceutical,medical,clinical,energy,renewable,solar,electric,battery,real estate,logistics,transportation,automotive,citigroup,citi,morgan stanley,ubs,barclays,volume,day,close,diff,price_public_total,public_price_per_share_x,raymond james,piper jaffray,wells fargo,merrill lynch,rbc capital,morgan stanley.1,merrill lynch.1,eli lilly,credit suisse,stifel,jefferies,hill road,robert w. baird,william blair,goldman sachs,deutsche bank,davis polk,william blair.1,goldman sachs.1,public_price_per_share_y,url,ipo_date,document_length
0.0,12450000.0,20505685.0,65653146.0,19924803.0,55344082.0,19220360.0,62836125.0,FGI,0.0,4018558.0,0.0,78103146.0,18527287.0,52255326.0,14,3,0,0,0,0,9,0,51,0,0,0,0,0,11,0,10,10,0,0,0,0,0,0,2,0,1,1,0,0,0,2,5,3,0,,,,1.0,,630834,2022-01-25 19:00:00.000 -0500,3.87,-0.08,15000000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1864943/000110465922007824/tm2117584-27_424b4.htm,2022-01-25,2748699
,,3513259.0,19352681.0,,,3453720.0,16615770.0,FHB,-5726.0,4274.0,,,,,56,11,0,0,3,0,4,2,90,1,0,0,0,0,8,4,28,0,18,0,0,9,0,0,7,0,3,0,0,3,0,267,1,8,2,1.0,1.0,1.0,1.0,1.0,1109101,2016-08-04 20:00:00.000 -0400,24.91,0.56,463175008.0,23.0,,,1.0,5.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,23.0,https://www.sec.gov/Archives/edgar/data/36377/000104746916014692/a2229352z424b4.htm,2016-08-04,7659019
0.0,221791.0,372954.0,801946.0,383217.0,795098.0,471377.0,861851.0,FHS,246839.0,305403.0,,,259754.0,540584.0,66,8,0,0,0,0,7,1,204,0,0,1,0,0,0,10,1,0,1,0,0,2,0,0,11,0,0,0,0,1,0,13,4,2,1,,,,1.0,,1021968,2021-03-11 19:00:00.000 -0500,7.62,-0.93,75000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1786182/000119312521077797/d778539d424b4.htm,2021-03-11,3149497
0.0,24425.0,276211.0,321461.0,276211.0,297423.0,,,FIACU,,,0.0,206524038.0,,,42,10,0,0,2,3,9,2,32,8,0,0,0,0,0,3,0,0,0,0,4,18,0,0,0,0,2,0,0,0,0,19,3,3,1,1.0,1.0,,1.0,,1501650,2021-10-28 20:00:00.000 -0400,10.06,0.01,200000000.0,10.0,,,,,,,,,,,,,,,1.0,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1854480/000114036121036004/nt10022907x11_424b4.htm,2021-10-28,1986257
,,0.0,7137653.0,,,0.0,6563219.0,FIBK,309452.0,623482.0,0.0,870673.0,,,54,1,0,0,0,0,0,0,123,0,0,0,0,0,0,1,9,0,0,0,0,15,0,0,3,0,9,1,0,1,0,125,0,3,0,,,,1.0,1.0,1165761,2010-03-24 20:00:00.000 -0400,16.3,0.3,145000000.0,14.5,,,,,,,,,,,,,,,,,,,,14.5,https://www.sec.gov/Archives/edgar/data/860413/000095012310027777/c55325b4e424b4.htm,2010-03-24,2830871
144248.0,205318.0,191656.0,254254.0,26070.0,46929.0,26755.0,50539.0,FIGS,125615.0,163968.0,,,187087.0,243490.0,51,36,0,2,4,1,50,56,194,13,0,0,0,0,2,4,20,1,54,31,1,237,0,0,59,1,0,1,0,0,0,0,7,4,0,,,8.0,1.0,1.0,3448871,2021-05-27 20:00:00.000 -0400,34.65,4.65,346351232.0,22.0,,,,,,1.0,,,1.0,,,,,,9.0,,,,1.0,40.25,https://www.sec.gov/Archives/edgar/data/1846576/000119312521275396/d213818d424b4.htm,2021-05-27,1927420
-0.2000000000002728,2075.2,2329.2000000000007,9382.2,,,2443.8,7477.7,FIHL,699.1,1222.0,,,,,51,9,0,0,5,0,22,0,145,14,0,0,0,0,1,8,9,0,1,0,0,4,0,0,4,0,43,3,0,0,0,3,0,0,0,1.0,1.0,,1.0,1.0,5149102,2023-06-28 20:00:00.000 -0400,12.8,-0.3,241500000.0,16.0,,,,,,,,,,,1.0,,,,,,,,,14.0,https://www.sec.gov/Archives/edgar/data/1636639/000119312523180448/d377320d424b4.htm,2023-06-28,4590723
0.0,23965.0,360860000.0,360920000.0,223557.0,263557.0,12560000.0,12600000.0,FINMU,,,,,,,53,30,0,0,13,0,0,5,44,4,0,2,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,,,,1.0,,641171,2021-01-13 19:00:00.000 -0500,10.58,0.08,360000000.0,10.0,,,,,,,,,,,1.0,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1823855/000119312521009151/d161489d424b4.htm,2021-01-13,1377974
262776.0,263508.0,,,22883.0,36186.0,145147.0,164402.0,FIVE,31981.0,34037.0,0.0,90835.0,93324.0,108585.0,13,3,0,0,0,0,2,0,104,2,0,0,0,0,0,7,5,2,0,0,0,7,0,0,14,0,10,0,0,0,0,18,0,11,0,,1.0,,1.0,1.0,968481,2012-07-19 20:00:00.000 -0400,27.58,1.4,163461536.0,36.0,,,9.0,,,,,,1.0,,1.0,,,,,1.0,,,,17.0,https://www.sec.gov/Archives/edgar/data/1177609/000119312512307590/d333840d424b4.htm,2012-07-19,2421484
,,0.0,45039.0,,,0.0,25000.0,FLAC,,,,,,,2,0,0,0,2,0,1,1,56,0,0,0,0,0,0,2,0,0,0,0,2,13,14,6,13,14,0,0,0,0,0,1,0,0,0,,,,1.0,,16334,2021-02-08 19:00:00.000 -0500,10.6122,-0.7978,120000000.0,10.0,,,,,,,,1.0,1.0,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1828326/000110465920134286/tm2033264-6_424b4.htm,2021-02-08,1976637
,,0.0,45039.0,,,0.0,25000.0,FLACU,,,,,,,2,0,0,0,2,0,1,1,56,0,0,0,0,0,0,2,0,0,0,0,2,13,14,6,13,14,0,0,0,0,0,1,0,0,0,,,,1.0,,212315,2020-12-09 19:00:00.000 -0500,10.26,-0.09,120000000.0,10.0,,,,,,,,1.0,1.0,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1828326/000110465920134286/tm2033264-6_424b4.htm,2020-12-09,1976637
,,0.0,45039.0,,,0.0,25000.0,FLACW,,,,,,,2,0,0,0,2,0,1,1,56,0,0,0,0,0,0,2,0,0,0,0,2,13,14,6,13,14,0,0,0,0,0,1,0,0,0,,,,1.0,,21203,2021-02-08 19:00:00.000 -0500,1.884,0.084,120000000.0,10.0,,,,,,,,1.0,1.0,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1828326/000110465920134286/tm2033264-6_424b4.htm,2021-02-08,1976637
20171.0,143448.0,0.0,14182.0,-736.0,9496.0,-6040.0,12214.0,FLAG,12335.0,14284.0,0.0,13466.0,0.0,10227.0,60,6,0,0,1,1,33,2,139,0,0,0,0,0,0,25,15,1,3,1,0,106,3,36,47,477,2,0,0,0,0,2,0,0,0,,1.0,,1.0,,1100,2025-04-15 20:00:00.000 -0400,24.79,-0.2364,6900000.0,10.0,,,,,,,,,,,,,,,,,,,,2.0,https://www.sec.gov/Archives/edgar/data/1855485/000164117225025041/form424b4.htm,2025-04-15,3860905
,,19452.0,34415.0,0.0,2743.0,3194.0,3202.0,FLGC,13091.0,29758.0,0.0,31213.0,0.0,17634.0,32,3,0,0,0,0,2,6,29,3,0,1,0,0,0,3,0,4,0,0,0,12,1,66,66,7,10,1,2,1,0,16,5,12,0,,1.0,,1.0,,2683748,2021-05-11 20:00:00.000 -0400,4.79,-0.01,30000000.0,5.0,,,,,,,,,,,,,,,,,,,,3.0,https://www.sec.gov/Archives/edgar/data/1790169/000159406221000141/form424b4.htm,2021-05-11,5411248
0.0,258533.0,1307174.0,1495978.0,279801.0,658041.0,513012.0,676311.0,FLNC,778857.0,862970.0,0.0,819667.0,1112444.0,1439917.0,134,107,12,4,18,2,50,127,91,2,0,1,0,0,7,20,40,2,0,4,10,0,0,0,2,0,1160,103,26,45,110,3,5,10,0,,,13.0,1.0,,2669051,2021-10-28 20:00:00.000 -0400,35.5,0.51,868000000.0,28.0,,,,,,1.0,,,,,,,1.0,,,,,,,28.0,https://www.sec.gov/Archives/edgar/data/1868941/000110465921131847/tm2120236-13_424b4.htm,2021-10-28,3975361
390897.0,395210.0,1108277.0,1209545.0,270530.0,320741.0,3476.0,58693.0,FLT,63470.0,84701.0,0.0,1073255.0,604737.0,647647.0,67,48,0,0,0,0,2,0,97,0,0,0,0,0,0,4,13,0,0,0,0,3,0,0,2,0,2,1,0,1,0,0,0,15,2,,,6.0,1.0,1.0,464157,2010-12-15 19:00:00.000 -0500,27.37,0.03,264012096.0,23.0,4.0,,4.0,,,1.0,,,,,,,,,,,,,,23.0,https://www.sec.gov/Archives/edgar/data/1175454/000119312510281111/d424b4.htm,2010-12-15,3287850
0.0,24233.0,0.0,75000.0,0.0,55000.0,,,FLYA,,,,,,,77,11,5,0,12,0,16,7,70,5,0,1,0,0,0,6,1,4,6,0,2,14,0,0,0,2,2,2,0,0,0,5,0,2,0,,,,1.0,,16028,2021-11-08 19:00:00.000 -0500,10.01,0.01,200000000.0,10.0,,,,,1.0,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1844650/000119312521275292/d116617d424b4.htm,2021-11-08,1656588
0.0,2400000.0,19974872.0,37239683.0,4958456.0,9870417.0,9349965.0,24114347.0,FLYE,1008354.0,1367248.0,,,7338558.0,12844667.0,42,53,0,0,1,0,5,2,34,0,0,1,0,0,2,7,2,3,9,41,0,0,0,0,0,0,8,0,0,59,27,1,4,13,4,,1.0,,1.0,,2964204,2024-06-05 20:00:00.000 -0400,4.55,-0.95,6943000.0,0.24,,,,,,,,,,,,,,,,,,,,0.24,https://www.sec.gov/Archives/edgar/data/1975940/000121390025050035/ea0244160-01.htm,2024-06-05,7016750
539139.0,551170.0,387821.0,528819.0,5604.0,88380.0,-16154.0,89721.0,FLYW,0.0,2190.0,0.0,468535.0,40380.0,148558.0,161,168,2,4,13,1,144,36,175,13,0,0,0,0,8,11,20,4,5,0,4,88,0,0,2,0,0,0,0,0,0,3,0,0,0,1.0,1.0,,1.0,,1469160,2021-05-26 20:00:00.000 -0400,33.332,-1.638,250560000.0,24.0,1.0,,,,1.0,,,,,,,,,1.0,23.0,,,1.0,1.0,24.0,https://www.sec.gov/Archives/edgar/data/1580560/000119312521173668/d469729d424b4.htm,2021-05-26,3247617
0.0,5000031.0,0.0,90000.0,0.0,66000.0,,,FMIVU,,,0.0,301874000.0,,,4,1,0,0,3,0,2,5,9,0,0,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,2,0,0,3,0,5,0,0,0,,,,1.0,,1344964,2021-03-18 20:00:00.000 -0400,9.95,-0.05,300000000.0,10.0,,,,,,,,,,,1.0,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1842916/000121390021016624/f424b40321_forummerger4.htm,2021-03-18,2860793
19296.0,283584.0,82278.0,831166.0,47140.0,243714.0,260360.0,696883.0,FND,133.0,451.0,,,31025.0,336215.0,43,16,0,0,0,0,5,0,73,0,0,0,0,0,0,2,13,23,0,0,1,3,0,0,2,0,6,0,0,0,0,14,1,10,0,,1.0,,1.0,1.0,946883,2017-04-27 20:00:00.000 -0400,32.25,0.05,58.0,3.09,,1.0,6.0,9.0,,,1.0,,1.0,,1.0,,,,,,,,,3.09,https://www.sec.gov/Archives/edgar/data/1507079/000104746917003069/a2232006z424b4.htm,2017-04-27,2406934
29683.0,138079.0,0.0,505330.0,-79530.0,78837.0,,,FNKO,0.0,1501.0,0.0,494054.0,-49586.0,134350.0,22,12,0,0,4,0,0,10,100,0,0,0,0,0,0,10,7,29,3,0,0,0,0,0,3,0,0,6,0,0,0,1,1,4,0,,,,1.0,,2064331,2017-11-02 20:00:00.000 -0400,7.08,-0.31,124999992.0,12.0,,2.0,,1.0,,,,,,1.0,1.0,,,,5.0,,,,1.0,12.0,https://www.sec.gov/Archives/edgar/data/1704711/000119312517332940/d369769d424b4.htm,2017-11-02,2374775
,,,,,,,,FNVT,,,,,,,77,0,3,0,4,0,3,5,49,0,0,0,5,0,0,4,1,0,5,0,5,0,0,0,3,0,0,0,0,0,0,17,0,0,3,,,27.0,1.0,,1850,2021-12-08 19:00:00.000 -0500,9.85,0.0,150000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1857855/000149315221027230/form424b4.htm,2021-12-08,1933995
,,,,,,,,FNVTU,,,,,,,77,0,3,0,4,0,3,5,49,0,0,0,5,0,0,4,1,0,5,0,5,0,0,0,3,0,0,0,0,0,0,17,0,0,3,,,27.0,1.0,,160607,2021-11-04 20:00:00.000 -0400,10.1,0.01,150000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1857855/000149315221027230/form424b4.htm,2021-11-04,1933995
3439898.0,3952962.0,10786325.0,11167659.0,1265569.0,14581408.0,28170942.0,28422919.0,FOCS,0.0,8.0,0.0,1147810.0,223825.0,9046562.0,24,11,0,0,0,0,4,0,106,0,0,0,0,0,2,3,23,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1003321,2018-07-26 20:00:00.000 -0400,38.0,0.96,535135168.0,33.0,1.0,,,10.0,1.0,,1.0,,,,,1.0,,2.0,1.0,,1.0,1.0,,33.0,https://www.sec.gov/Archives/edgar/data/1651052/000104746918005237/a2236327z424b4.htm,2018-07-26,3820413
2570955.0,103477098.0,0.0,73682997.0,0.0,6934725.0,0.0,8536042.0,FORA,1120183.0,1677041.0,,,1055460.0,4573684.0,101,183,0,3,10,13,41,6,325,100,0,1,2,0,5,15,12,0,2,0,21,59,0,10,74,7,1,0,0,0,0,3,1,9,1,,,,1.0,,257212,2021-03-03 19:00:00.000 -0500,15.37,-9.23,227.0,206.0,,,,,,,,,,,,,,,,,,,,206.0,https://www.sec.gov/Archives/edgar/data/1829280/000114036121004789/nt10016579x16_424b4.htm,2021-03-03,9111534
522125.0,542727.0,263063.0,431457.0,-5644.0,73387.0,1218.0,128287.0,FORG,-73181.0,33431.0,0.0,349691.0,10293.0,166510.0,103,113,18,2,113,124,425,86,264,8,0,3,0,0,14,112,13,0,15,3,2,2,0,0,3,0,0,0,0,1,0,5,1,0,1,,,8.0,1.0,,6443021,2021-09-16 20:00:00.000 -0400,45.35,7.82,275000000.0,25.0,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,25.0,https://www.sec.gov/Archives/edgar/data/1543916/000119312521276125/d127368d424b4.htm,2021-09-16,2972011
0.0,24209.0,246993.0,316993.0,246993.0,300522.0,,,FOUN,,,,,,,74,19,0,4,10,6,4,29,65,2,0,3,0,2,4,4,2,2,9,0,3,3,0,0,0,0,0,0,0,0,0,4,0,2,0,,,,1.0,,110822,2021-12-06 19:00:00.000 -0500,9.865,-0.135,275000000.0,10.0,,,,,,,,,,,1.0,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1862068/000182912621012033/founderspac_424b4.htm,2021-12-06,1613648
0.0,24209.0,246993.0,316993.0,246993.0,300522.0,,,FOUNW,,,,,,,74,19,0,4,10,6,4,29,65,2,0,3,0,2,4,4,2,2,9,0,3,3,0,0,0,0,0,0,0,0,0,4,0,2,0,,,,1.0,,1113919,2021-12-06 19:00:00.000 -0500,0.6,0.08,275000000.0,10.0,,,,,,,,,,,1.0,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1862068/000182912621012033/founderspac_424b4.htm,2021-12-06,1613648
0.0,5000963.0,0.0,45458.0,0.0,21603.0,0.0,21603.0,FOXW,0.0,2000.0,0.0,51023855.0,0.0,2000.0,35,0,0,2,5,0,5,0,14,2,0,0,0,0,2,1,0,0,4,0,0,99,3,9,30,21,0,0,0,0,0,0,0,0,0,,,,1.0,,539287,2021-02-25 19:00:00.000 -0500,10.0,0.0,50000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1829999/000149315221001505/form424b4.htm,2021-02-25,1717825
0.0,24250.0,0.0,167421.0,0.0,155803.0,,,FREEW,,,,,,,9,0,0,0,0,0,10,1,10,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,2,0,0,1,0,1,3,0,0,,,,1.0,,446849,2020-06-25 20:00:00.000 -0400,1.5,-0.2,261000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1753706/000121390019007323/f24b40419_actiiglobal.htm,2020-06-25,2908224
228588.0,228864.0,216637.0,236424.0,2655.0,4880.0,82410.0,85145.0,FREQ,24252.0,42189.0,0.0,151279.0,14877.0,32832.0,88,0,0,0,0,0,72,0,144,0,0,0,0,0,1,3,8,0,0,0,1,56,2,58,39,413,0,0,0,1,1,5,0,0,0,,1.0,,1.0,,429805,2019-10-03 20:00:00.000 -0400,13.49,-0.11,84000000.0,14.0,,,,,,,,,,,,,,,1.0,,,,,14.0,https://www.sec.gov/Archives/edgar/data/1703647/000119312519262758/d72917d424b4.htm,2019-10-03,2301863
,,0.0,62000.0,,,0.0,42000.0,FRGE,,,,,,,67,20,0,0,4,8,18,16,68,11,0,0,3,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,0,0,,,,1.0,,3580879,2022-03-21 20:00:00.000 -0400,16.32,5.5001,360000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1827821/000110465920135233/tm2032742-10_424b4.htm,2022-03-21,1981533
0.0,24756.0,0.0,346500.0,0.0,330897.0,,,FRLAU,,,0.0,87407125.0,,,1,0,0,0,0,0,4,3,10,12,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,1,0,3,4,,1.0,,1.0,,327437,2021-11-03 20:00:00.000 -0400,10.04,0.02,85000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1849294/000110465921133267/tm2131456d1_424b4.htm,2021-11-03,1526070
0.0,24756.0,0.0,346500.0,0.0,330897.0,,,FRLAW,,,0.0,87407125.0,,,1,0,0,0,0,0,4,3,10,12,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,1,0,3,4,,1.0,,1.0,,249161,2021-12-27 19:00:00.000 -0500,0.4,-0.025,85000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1849294/000110465921133267/tm2131456d1_424b4.htm,2021-12-27,1526070
519364.0,540601.0,352379.0,569482.0,29657.0,91286.0,19581.0,99517.0,FROG,173309.0,351187.0,0.0,470443.0,6109.0,208360.0,116,467,0,0,76,95,121,29,135,1,0,13,0,0,2,128,10,0,2,1,2,3,0,0,0,0,0,0,0,0,1,2,0,0,0,,,12.0,1.0,,3032439,2020-09-16 20:00:00.000 -0400,64.5,-0.51,509001600.0,44.0,,,,,,1.0,,,,,,,,1.0,,,,,,44.0,https://www.sec.gov/Archives/edgar/data/1800667/000119312520247176/d841831d424b4.htm,2020-09-16,2606285
,,0.0,64924.0,,,0.0,45000.0,FRON,,,,,,,46,0,0,2,2,0,2,1,55,0,0,0,0,8,0,4,0,0,0,3,0,45,0,3,14,0,10,0,0,0,0,3,0,0,0,,,,1.0,,2130,2021-05-03 20:00:00.000 -0400,10.0,0.14,200000000.0,10.0,,,,,,,,,1.0,,,,,,,,1.0,,,10.0,https://www.sec.gov/Archives/edgar/data/1842223/000110465921035608/tm214195-6_424b4.htm,2021-05-03,1937411
0.0,4334541.0,1023711.0,1345479.0,74401.0,172784.0,81798.0,191715.0,FRSH,995432.0,1070431.0,0.0,1153764.0,47268.0,323764.0,102,231,10,3,56,48,30,36,172,10,0,23,0,0,4,72,15,9,30,5,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,1.0,9.0,1.0,,4212135,2021-09-22 20:00:00.000 -0400,47.8,-2.18,1026000000.0,36.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,36.0,https://www.sec.gov/Archives/edgar/data/1544522/000162828021019055/freshworks424b4.htm,2021-09-22,3213311
,,,,,,,,FRWAU,,,0.0,201013795.0,,,11,0,0,0,0,0,4,3,2,0,0,3,0,0,0,2,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,1,0,0,0,1.0,1.0,9.0,1.0,,615639,2021-03-10 19:00:00.000 -0500,9.98,-0.02,200000000.0,10.0,,,,,,,,,,,,,,,,,1.0,,,10.0,https://www.sec.gov/Archives/edgar/data/1825739/000110465921035045/tm2033347-4_424b4.htm,2021-03-10,1980739
0.0,15090000.0,0.0,2232827.0,0.0,690378.0,0.0,690378.0,FRZA,0.0,13739078.0,,,0.0,1891762.0,50,49,0,0,1,0,46,11,32,0,0,3,0,0,1,3,2,0,15,48,1,0,0,0,2,0,27,0,0,316,85,3,0,2,10,,,,1.0,,19215286,2022-08-11 20:00:00.000 -0400,7.35,-6.61,15000000.0,5.0,,,,,,,,,,,,,,,,,,,,5.0,https://www.sec.gov/Archives/edgar/data/1901305/000173112222001376/e3983_424b4.htm,2022-08-11,1442649
,,0.0,2006479.0,,,0.0,1819990.0,FSBC,0.0,338494.0,0.0,214809.0,,,31,10,0,0,1,0,7,2,55,3,0,2,0,0,7,1,8,0,9,0,2,2,0,0,6,0,1,0,0,0,0,186,0,0,1,,,,1.0,,203927,2021-05-05 20:00:00.000 -0400,24.74,0.6,105300000.0,20.0,,,,,,,,,,,,,,,,,,,,20.0,https://www.sec.gov/Archives/edgar/data/1275168/000155278121000352/e21326_fsbc-424b4.htm,2021-05-05,2916021
385044.0,940793.0,144702.0,723212.0,25070.0,77143.0,64358.0,181202.0,FSLR,0.0,308092.0,0.0,969265.0,35565.0,424087.0,72,1,0,0,0,0,0,1,47,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,108,51,630,16,1,0,0,2,0,,,8.0,1.0,,150,2006-11-17 19:00:00.000 -0500,24.82,0.0,969265.0,77.0,,2.0,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,77.0,https://www.sec.gov/Archives/edgar/data/1274494/000095015307001776/p74092b4e424b4.htm,2006-11-17,1912500
0.0,4999904.0,0.0,33523.0,0.0,9284.0,0.0,9284.0,FSRXU,,,0.0,266274239.0,,,39,1,0,0,4,0,13,5,15,0,0,0,9,0,0,3,8,1,3,0,0,3,0,0,0,0,0,0,0,0,0,10,0,3,0,1.0,1.0,,1.0,1.0,304388,2021-02-18 19:00:00.000 -0500,11.14,-0.06,265000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1834336/000121390021010588/f424b40221_finserv2.htm,2021-02-18,2895989
0.0,5003278.0,0.0,397038.0,0.0,375990.0,,,FSSIU,,,0.0,226021048.0,,,26,0,1,0,2,0,2,3,12,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,110,42,1,3,2,1,0,16,0,,,,1.0,,185027,2021-01-27 19:00:00.000 -0500,10.48,0.13,225000000.0,10.0,,,,,,,,,1.0,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1822862/000114036121002523/nt10014840x11_424b4.htm,2021-01-27,1855567
0.0,5000120.0,0.0,80000.0,0.0,55728.0,0.0,55728.0,FST,,,0.0,201024272.0,,,49,2,0,0,2,0,4,17,16,9,0,0,0,0,0,4,0,0,2,0,0,5,0,3,1,0,0,0,0,0,0,45,0,0,0,1.0,1.0,,1.0,,21388,2020-10-12 20:00:00.000 -0400,9.64,-0.11,200000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1815737/000121390020023256/f424b40820_fastacquisition.htm,2020-10-12,2572587
4976350.0,5000493.0,0.0,6000.0,6000.0,7425.0,6000.0,7425.0,FTCV,,,0.0,219213575.0,,,27,1,0,0,0,0,2,1,14,1,0,0,0,0,0,12,1,0,0,0,0,2,0,0,0,0,3,1,0,0,0,12,0,0,0,1.0,1.0,,1.0,,42274,2021-01-25 19:00:00.000 -0500,10.42,-0.38,218000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1829328/000121390020041405/f424b41220_fintechacqv.htm,2021-01-25,2748974
4976350.0,5000493.0,0.0,6000.0,6000.0,7425.0,6000.0,7425.0,FTCVU,,,0.0,219213575.0,,,27,1,0,0,0,0,2,1,14,1,0,0,0,0,0,12,1,0,0,0,0,2,0,0,0,0,3,1,0,0,0,12,0,0,0,1.0,1.0,,1.0,,110,2020-12-04 19:00:00.000 -0500,11.5,0.0,218000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1829328/000121390020041405/f424b41220_fintechacqv.htm,2020-12-04,2748974
4976350.0,5000493.0,0.0,6000.0,6000.0,7425.0,6000.0,7425.0,FTCVW,,,0.0,219213575.0,,,27,1,0,0,0,0,2,1,14,1,0,0,0,0,0,12,1,0,0,0,0,2,0,0,0,0,3,1,0,0,0,12,0,0,0,1.0,1.0,,1.0,,8205,2021-01-25 19:00:00.000 -0500,3.0,0.0,218000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1829328/000121390020041405/f424b41220_fintechacqv.htm,2021-01-25,2748974
2240000.0,3737990.0,1893551.0,7325271.0,-135252.0,2137566.0,-250886.0,2743454.0,FTEL,-306227.0,409825.0,,,2098907.0,5029342.0,14,0,5,0,0,0,46,13,75,0,0,0,0,0,0,24,3,19,18,2,11,2,0,2,2,0,0,0,0,0,0,1,17,8,0,,,,1.0,,2290466,2023-08-07 20:00:00.000 -0400,4.2,-0.8,15000000.0,5.0,,,,,,,,,,,,,,,,,,,,5.0,https://www.sec.gov/Archives/edgar/data/1928581/000149315223027214/form424b4.htm,2023-08-07,2076458
0.0,175867.0,0.0,296654.0,,,,,FTNT,0.0,17442.0,0.0,70064.0,,,99,93,0,0,2,0,26,1,91,0,0,5,0,0,1,57,7,1,9,0,9,1,0,0,4,0,0,0,0,0,0,0,14,0,0,,,5.0,1.0,,2212241,2009-11-18 19:00:00.000 -0500,16.63,-0.04,78100432.0,11.63,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,11.63,https://www.sec.gov/Archives/edgar/data/1262039/000119312509237065/d424b4.htm,2009-11-18,3306106
0.0,972650.0,23134.0,381452.0,0.0,207022.0,139359.0,207022.0,FUBO,22328.0,79909.0,,,0.0,84909.0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,1.0,,2278804,2020-10-08 20:00:00.000 -0400,10.08,-0.5,170094.0,10.0,,,,1.0,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1484769/000139843212000609/i11477.htm,2020-10-08,754358
